,Open,High,Low,Close
2021-12-22,1.12918,1.12956,1.12854,1.12892
2021-12-22,1.12867,1.13007,1.12867,1.12918
2021-12-22,1.12892,1.12931,1.12765,1.12816
2021-12-22,1.12854,1.12854,1.12778,1.12841
2021-12-22,1.1279,1.12829,1.1274,1.12778
2021-12-22,1.12765,1.12803,1.12714,1.12752
2021-12-22,1.12727,1.1279,1.12689,1.12689
2021-12-22,1.12701,1.12765,1.12676,1.12714
2021-12-22,1.12701,1.12803,1.12701,1.12765
2021-12-22,1.12752,1.1288,1.12752,1.12867
2021-12-22,1.12867,1.13033,1.12854,1.12956
2021-12-22,1.12969,1.13135,1.12969,1.13071
2021-12-22,1.13058,1.13148,1.13045,1.13058
2021-12-22,1.13135,1.13173,1.1302,1.13148
2021-12-22,1.13135,1.13225,1.13097,1.13109
2021-12-22,1.13109,1.13276,1.13109,1.1325
2021-12-22,1.13263,1.13443,1.13237,1.13263
2021-12-22,1.13263,1.13379,1.13263,1.13366
2021-12-22,1.13353,1.13366,1.13276,1.13289
2021-12-22,1.13276,1.13353,1.13276,1.13353
2021-12-22,1.13353,1.13417,1.1334,1.13417
2021-12-22,1.13417,1.13417,1.13302,1.1334
2021-12-22,1.13327,1.13366,1.1325,1.13327
2021-12-22,1.13314,1.1334,1.13263,1.13302
2021-12-23,1.13327,1.13469,1.13327,1.13404
2021-12-23,1.13417,1.13456,1.13379,1.13456
2021-12-23,1.13456,1.13482,1.13417,1.13456
2021-12-23,1.13443,1.13482,1.13417,1.1343
2021-12-23,1.1343,1.13469,1.13417,1.1343
2021-12-23,1.1343,1.13482,1.13417,1.13417
2021-12-23,1.13417,1.13456,1.13379,1.1343
2021-12-23,1.13404,1.13443,1.13314,1.13314
2021-12-23,1.13314,1.1334,1.13161,1.13173
2021-12-23,1.13173,1.13263,1.13148,1.13237
2021-12-23,1.13225,1.13379,1.13225,1.13314
2021-12-23,1.1334,1.1334,1.13212,1.13314
2021-12-23,1.13276,1.13302,1.13071,1.13097
2021-12-23,1.13135,1.13161,1.13045,1.13045
2021-12-23,1.13071,1.13122,1.12956,1.13122
2021-12-23,1.13148,1.13302,1.13109,1.13186
2021-12-23,1.13109,1.13263,1.13109,1.1325
2021-12-23,1.1325,1.13417,1.13225,1.13404
2021-12-23,1.13404,1.1343,1.1334,1.13353
2021-12-23,1.1334,1.1343,1.13327,1.13379
2021-12-23,1.13392,1.1343,1.13366,1.13392
2021-12-23,1.13392,1.13392,1.13302,1.1334
2021-12-23,1.13327,1.13379,1.13302,1.1334
2021-12-23,1.13327,1.13366,1.13237,1.13237
2021-12-24,1.1325,1.13353,1.1325,1.13289
2021-12-24,1.13276,1.13302,1.13276,1.13276
2021-12-24,1.13276,1.13327,1.13276,1.13302
2021-12-24,1.13302,1.1334,1.13289,1.13314
2021-12-24,1.13314,1.13404,1.13314,1.13379
2021-12-24,1.13366,1.13417,1.13327,1.1334
2021-12-24,1.13314,1.13379,1.13302,1.13302
2021-12-24,1.13314,1.13379,1.13302,1.13366
2021-12-24,1.1334,1.13469,1.1334,1.13404
2021-12-24,1.13392,1.13507,1.13392,1.13443
2021-12-24,1.1343,1.13482,1.13392,1.13456
2021-12-24,1.13456,1.13482,1.13314,1.13327
2021-12-24,1.13302,1.13392,1.13199,1.13199
2021-12-24,1.1325,1.13327,1.13199,1.1325
2021-12-24,1.1325,1.13302,1.13212,1.13263
2021-12-24,1.13289,1.13314,1.13122,1.13122
2021-12-24,1.13135,1.13225,1.13071,1.13148
2021-12-24,1.13161,1.13199,1.13084,1.13135
2021-12-24,1.13161,1.13225,1.13122,1.13161
2021-12-24,1.13173,1.13263,1.13097,1.13122
2021-12-24,1.13084,1.13276,1.13084,1.13263
2021-12-24,1.13225,1.13302,1.13122,1.13161
2021-12-24,1.13161,1.13161,1.13097,1.13097
2021-12-27,1.13263,1.13302,1.13199,1.13212
2021-12-27,1.13212,1.13289,1.13212,1.1325
2021-12-27,1.13212,1.13276,1.13199,1.13237
2021-12-27,1.13225,1.13289,1.13225,1.13263
2021-12-27,1.13289,1.13302,1.13212,1.13225
2021-12-27,1.1325,1.1325,1.13173,1.13173
2021-12-27,1.13186,1.13276,1.13173,1.13212
2021-12-27,1.13212,1.1334,1.13212,1.13327
2021-12-27,1.13327,1.13404,1.13148,1.13186
2021-12-27,1.13161,1.13186,1.13058,1.13109
2021-12-27,1.13122,1.13302,1.13122,1.1325
2021-12-27,1.1325,1.13263,1.13161,1.13186
2021-12-27,1.13173,1.13225,1.13084,1.13186
2021-12-27,1.13173,1.13199,1.13097,1.13199
2021-12-27,1.13199,1.13353,1.13148,1.1334
2021-12-27,1.13327,1.13366,1.13173,1.13225
2021-12-27,1.13225,1.13366,1.13225,1.13353
2021-12-27,1.13314,1.13353,1.13276,1.13302
2021-12-27,1.13302,1.1334,1.13276,1.13289
2021-12-27,1.13327,1.13353,1.1325,1.13289
2021-12-27,1.13289,1.13353,1.13289,1.1334
2021-12-27,1.13314,1.1334,1.13276,1.13314
2021-12-27,1.13302,1.13327,1.13263,1.13314
2021-12-27,1.13302,1.13379,1.13289,1.13327
2021-12-28,1.13366,1.13366,1.13289,1.1334
2021-12-28,1.1334,1.13366,1.13237,1.13237
2021-12-28,1.13237,1.13289,1.13212,1.13289
2021-12-28,1.13263,1.13327,1.13237,1.13289
2021-12-28,1.13327,1.1334,1.13276,1.13302
2021-12-28,1.13302,1.1334,1.13289,1.13314
2021-12-28,1.13314,1.1334,1.13276,1.13327
2021-12-28,1.13289,1.1334,1.13212,1.13212
2021-12-28,1.1325,1.13353,1.13199,1.13263
2021-12-28,1.13263,1.1334,1.13237,1.1334
2021-12-28,1.13366,1.13379,1.13314,1.13327
2021-12-28,1.1334,1.13404,1.13302,1.13366
2021-12-28,1.13366,1.13404,1.13314,1.13314
2021-12-28,1.13314,1.13366,1.13276,1.13276
2021-12-28,1.1325,1.13263,1.12982,1.13109
2021-12-28,1.13084,1.13109,1.12931,1.12994
2021-12-28,1.12982,1.13225,1.12982,1.13173
2021-12-28,1.13161,1.13237,1.13122,1.13122
2021-12-28,1.13122,1.13148,1.13045,1.13071
2021-12-28,1.13058,1.13084,1.1302,1.13084
2021-12-28,1.13058,1.13148,1.13058,1.13148
2021-12-28,1.13135,1.13199,1.13109,1.13161
2021-12-28,1.13135,1.13225,1.13071,1.13109
2021-12-28,1.13161,1.13199,1.13135,1.13161
2021-12-29,1.13161,1.13186,1.13097,1.13135
2021-12-29,1.13186,1.13186,1.13007,1.13045
2021-12-29,1.13033,1.13122,1.1302,1.13109
2021-12-29,1.13109,1.13135,1.13084,1.13097
2021-12-29,1.13084,1.13135,1.13058,1.13071
2021-12-29,1.13071,1.13135,1.13058,1.13084
2021-12-29,1.13084,1.13122,1.13033,1.13033
2021-12-29,1.13045,1.13071,1.13007,1.13045
2021-12-29,1.13058,1.13058,1.12854,1.12892
2021-12-29,1.12905,1.12905,1.12778,1.12829
2021-12-29,1.12829,1.12931,1.12829,1.12892
2021-12-29,1.12867,1.13097,1.12829,1.13033
2021-12-29,1.13033,1.13071,1.12956,1.1302
2021-12-29,1.13058,1.13263,1.13007,1.13263
2021-12-29,1.13212,1.13533,1.13173,1.1352
2021-12-29,1.13533,1.13753,1.13507,1.13585
2021-12-29,1.1352,1.13585,1.13392,1.13404
2021-12-29,1.13392,1.13494,1.13392,1.13456
2021-12-29,1.13417,1.13456,1.13379,1.13417
2021-12-29,1.13443,1.13494,1.13417,1.13482
2021-12-29,1.13456,1.1352,1.13443,1.1352
2021-12-29,1.13507,1.13572,1.13507,1.13533
2021-12-29,1.13494,1.13559,1.13494,1.13507
2021-12-29,1.13507,1.13623,1.13507,1.13623
2021-12-30,1.13662,1.13662,1.1352,1.13546
2021-12-30,1.13546,1.13559,1.13482,1.13494
2021-12-30,1.13494,1.13533,1.13456,1.13482
2021-12-30,1.13482,1.13546,1.13417,1.13417
2021-12-30,1.13404,1.13443,1.13353,1.13366
2021-12-30,1.13353,1.13379,1.13289,1.13302
2021-12-30,1.1334,1.1334,1.13186,1.13199
2021-12-30,1.13199,1.13263,1.13186,1.13199
2021-12-30,1.13186,1.13199,1.13045,1.13045
2021-12-30,1.13045,1.13109,1.13033,1.13058
2021-12-30,1.13097,1.13225,1.13084,1.13186
2021-12-30,1.13186,1.13289,1.13186,1.13276
2021-12-30,1.13289,1.13482,1.13237,1.13469
2021-12-30,1.13456,1.13456,1.13084,1.13084
2021-12-30,1.13071,1.13404,1.13033,1.13366
2021-12-30,1.13379,1.13456,1.13135,1.13327
2021-12-30,1.1334,1.13353,1.13186,1.13186
2021-12-30,1.13212,1.13276,1.13148,1.13186
2021-12-30,1.13173,1.13237,1.13071,1.13097
2021-12-30,1.13097,1.13314,1.13071,1.13314
2021-12-30,1.13302,1.13353,1.13225,1.13225
2021-12-30,1.13237,1.13353,1.13237,1.13289
2021-12-30,1.13276,1.1334,1.13225,1.1325
2021-12-30,1.1325,1.13327,1.13225,1.13263
2021-12-31,1.13263,1.13353,1.1325,1.13314
2021-12-31,1.13366,1.13366,1.13237,1.13237
2021-12-31,1.13237,1.13289,1.13199,1.13263
2021-12-31,1.13225,1.13263,1.13173,1.13186
2021-12-31,1.13199,1.13263,1.13186,1.13212
2021-12-31,1.13212,1.1334,1.13148,1.13148
2021-12-31,1.13122,1.13212,1.13122,1.13186
2021-12-31,1.13225,1.13225,1.13084,1.13084
2021-12-31,1.13122,1.13237,1.13071,1.13212
2021-12-31,1.13199,1.13417,1.13199,1.13314
2021-12-31,1.13327,1.13417,1.13237,1.13263
2021-12-31,1.13289,1.13417,1.13237,1.13237
2021-12-31,1.13237,1.13379,1.13173,1.13314
2021-12-31,1.13289,1.13572,1.13225,1.13572
2021-12-31,1.13572,1.13572,1.13417,1.13469
2021-12-31,1.13456,1.13779,1.1343,1.13766
2021-12-31,1.13779,1.1383,1.13623,1.13804
2021-12-31,1.13817,1.13921,1.13817,1.13921
2021-12-31,1.13882,1.13895,1.13779,1.13895
2021-12-31,1.13882,1.13921,1.1383,1.13869
2021-12-31,1.13882,1.13921,1.13817,1.13817
2021-12-31,1.13804,1.13856,1.13701,1.13727
2021-12-31,1.13727,1.13727,1.13727,1.13727
2022-01-03,1.13766,1.13804,1.13649,1.13662
2022-01-03,1.13662,1.13727,1.13533,1.13611
2022-01-03,1.13623,1.13649,1.13456,1.13456
2022-01-03,1.13469,1.13572,1.13456,1.1352
2022-01-03,1.13546,1.13559,1.1343,1.13443
2022-01-03,1.1343,1.13482,1.13392,1.13404
2022-01-03,1.13417,1.1352,1.13417,1.13469
2022-01-03,1.13469,1.13546,1.13379,1.13546
2022-01-03,1.1343,1.13507,1.13392,1.13507
2022-01-03,1.13482,1.13623,1.13404,1.13572
2022-01-03,1.13559,1.13649,1.13546,1.13623
2022-01-03,1.13585,1.13688,1.13559,1.13585
2022-01-03,1.13585,1.13611,1.1352,1.13611
2022-01-03,1.13623,1.13688,1.13494,1.13533
2022-01-03,1.13533,1.13546,1.13097,1.13109
2022-01-03,1.13084,1.13148,1.12943,1.12943
2022-01-03,1.12969,1.1302,1.1288,1.12892
2022-01-03,1.12931,1.12931,1.12829,1.1288
2022-01-03,1.12867,1.1302,1.12867,1.12982
2022-01-03,1.12982,1.13058,1.12969,1.1302
2022-01-03,1.13033,1.13071,1.12969,1.12969
2022-01-03,1.13007,1.13071,1.12982,1.13033
2022-01-03,1.1302,1.13045,1.12931,1.13007
2022-01-03,1.13045,1.13071,1.12994,1.13033
2022-01-04,1.13045,1.13148,1.13045,1.13097
2022-01-04,1.13097,1.13148,1.13058,1.13122
2022-01-04,1.13122,1.13161,1.13033,1.13033
2022-01-04,1.13058,1.13097,1.12994,1.13007
2022-01-04,1.13007,1.13109,1.13007,1.13045
2022-01-04,1.13045,1.13135,1.13033,1.13135
2022-01-04,1.13084,1.13122,1.12956,1.12956
2022-01-04,1.12956,1.1302,1.12867,1.12931
2022-01-04,1.12943,1.13045,1.12931,1.12943
2022-01-04,1.12943,1.13109,1.12892,1.13058
2022-01-04,1.13058,1.13109,1.12994,1.13033
2022-01-04,1.12994,1.12994,1.12803,1.12816
2022-01-04,1.12803,1.12867,1.12752,1.12765
2022-01-04,1.12765,1.12956,1.12765,1.12829
2022-01-04,1.12841,1.12943,1.12816,1.12867
2022-01-04,1.12918,1.1325,1.1288,1.13135
2022-01-04,1.13135,1.13148,1.12892,1.12969
2022-01-04,1.12982,1.13007,1.12918,1.12982
2022-01-04,1.1302,1.1302,1.12841,1.12841
2022-01-04,1.12829,1.12969,1.12816,1.12918
2022-01-04,1.12918,1.12969,1.12841,1.1288
2022-01-04,1.12867,1.12969,1.12854,1.12969
2022-01-04,1.12931,1.12943,1.12867,1.12892
2022-01-04,1.12905,1.12943,1.12854,1.1288
2022-01-05,1.12867,1.12905,1.12803,1.12803
2022-01-05,1.12816,1.12956,1.12816,1.12892
2022-01-05,1.1288,1.12994,1.1288,1.12956
2022-01-05,1.12956,1.13045,1.12943,1.12982
2022-01-05,1.1302,1.1302,1.12918,1.12918
2022-01-05,1.12956,1.12982,1.12905,1.12969
2022-01-05,1.12982,1.13071,1.12969,1.12994
2022-01-05,1.12994,1.13071,1.12994,1.13033
2022-01-05,1.13058,1.13161,1.13007,1.13058
2022-01-05,1.13058,1.13122,1.13033,1.13084
2022-01-05,1.13084,1.13212,1.13084,1.13097
2022-01-05,1.13109,1.13263,1.13097,1.13212
2022-01-05,1.13212,1.13289,1.13097,1.13097
2022-01-05,1.13122,1.13327,1.13071,1.13327
2022-01-05,1.13276,1.13456,1.13276,1.13392
2022-01-05,1.13392,1.13482,1.13366,1.13404
2022-01-05,1.13379,1.13417,1.13263,1.13366
2022-01-05,1.13379,1.13507,1.13379,1.13507
2022-01-05,1.13417,1.13507,1.13404,1.13404
2022-01-05,1.13417,1.1343,1.13148,1.13161
2022-01-05,1.13148,1.13186,1.13058,1.13161
2022-01-05,1.13161,1.13212,1.13109,1.13122
2022-01-05,1.13122,1.13237,1.13122,1.13148
2022-01-05,1.13161,1.13199,1.13122,1.13135
2022-01-06,1.13161,1.13225,1.13109,1.13109
2022-01-06,1.13148,1.1325,1.13084,1.13199
2022-01-06,1.13225,1.13225,1.13161,1.13212
2022-01-06,1.13212,1.13237,1.13122,1.13225
2022-01-06,1.13186,1.13212,1.13148,1.13161
2022-01-06,1.13186,1.13186,1.13109,1.13122
2022-01-06,1.13122,1.13148,1.12994,1.12994
2022-01-06,1.13007,1.13007,1.1288,1.12931
2022-01-06,1.12892,1.13135,1.12892,1.12943
2022-01-06,1.12994,1.13135,1.12931,1.13071
2022-01-06,1.13084,1.13302,1.13084,1.13135
2022-01-06,1.13148,1.13276,1.13071,1.13161
2022-01-06,1.13161,1.1325,1.13084,1.13173
2022-01-06,1.13212,1.13237,1.13058,1.13148
2022-01-06,1.13148,1.1334,1.13097,1.1325
2022-01-06,1.13276,1.13276,1.12969,1.12994
2022-01-06,1.12982,1.13109,1.12943,1.13109
2022-01-06,1.13109,1.13135,1.12969,1.12982
2022-01-06,1.12994,1.1302,1.12918,1.12956
2022-01-06,1.12956,1.13058,1.12905,1.12905
2022-01-06,1.12905,1.1302,1.12905,1.12943
2022-01-06,1.12943,1.13045,1.12905,1.1302
2022-01-06,1.12994,1.13045,1.12969,1.12994
2022-01-06,1.13007,1.13045,1.12969,1.12994
2022-01-07,1.12982,1.13033,1.12943,1.12982
2022-01-07,1.1302,1.13058,1.12994,1.13033
2022-01-07,1.13045,1.13071,1.12994,1.13007
2022-01-07,1.13007,1.13058,1.12994,1.1302
2022-01-07,1.1302,1.13084,1.1302,1.13084
2022-01-07,1.13045,1.13097,1.13033,1.13058
2022-01-07,1.13058,1.13097,1.1302,1.13033
2022-01-07,1.13033,1.13122,1.13033,1.13122
2022-01-07,1.13097,1.13199,1.13058,1.13148
2022-01-07,1.13161,1.13225,1.13148,1.13186
2022-01-07,1.13186,1.1325,1.13084,1.13135
2022-01-07,1.13097,1.13148,1.13045,1.13084
2022-01-07,1.13071,1.13109,1.13007,1.13007
2022-01-07,1.1302,1.13199,1.12982,1.13045
2022-01-07,1.13058,1.13353,1.13045,1.1334
2022-01-07,1.1334,1.13546,1.1334,1.13494
2022-01-07,1.13507,1.13598,1.13417,1.13598
2022-01-07,1.13611,1.13649,1.13533,1.13598
2022-01-07,1.13598,1.13688,1.13585,1.13611
2022-01-07,1.13611,1.13714,1.13598,1.13688
2022-01-07,1.13662,1.13688,1.13611,1.13649
2022-01-07,1.13636,1.13649,1.13611,1.13611
2022-01-07,1.13611,1.13649,1.13611,1.13649
2022-01-10,1.13559,1.13611,1.13546,1.13585
2022-01-10,1.13585,1.13636,1.13533,1.13533
2022-01-10,1.13546,1.13559,1.1343,1.1343
2022-01-10,1.13456,1.13456,1.13379,1.13417
2022-01-10,1.13404,1.13482,1.13366,1.13379
2022-01-10,1.13379,1.1343,1.13353,1.13379
2022-01-10,1.13379,1.13404,1.13302,1.13366
2022-01-10,1.13366,1.1343,1.13302,1.13327
2022-01-10,1.13327,1.13392,1.1325,1.13392
2022-01-10,1.13392,1.13469,1.13289,1.13302
2022-01-10,1.13276,1.13404,1.13263,1.13327
2022-01-10,1.1334,1.13404,1.13263,1.13314
2022-01-10,1.13302,1.13327,1.13161,1.13186
2022-01-10,1.13199,1.13302,1.12982,1.12994
2022-01-10,1.13007,1.13007,1.12905,1.12994
2022-01-10,1.12994,1.13289,1.12994,1.13225
2022-01-10,1.13237,1.13327,1.13212,1.13302
2022-01-10,1.13314,1.13392,1.13314,1.13314
2022-01-10,1.13366,1.13366,1.1325,1.1325
2022-01-10,1.1325,1.13327,1.1325,1.13263
2022-01-10,1.13276,1.13379,1.13263,1.13289
2022-01-10,1.13302,1.13392,1.13289,1.13353
2022-01-10,1.13263,1.13379,1.13263,1.13302
2022-01-10,1.13314,1.13392,1.13302,1.13327
2022-01-11,1.1334,1.13392,1.13327,1.13379
2022-01-11,1.13366,1.13482,1.13366,1.13404
2022-01-11,1.13392,1.13494,1.13379,1.13417
2022-01-11,1.1343,1.13482,1.13404,1.13443
2022-01-11,1.13443,1.13482,1.13417,1.13443
2022-01-11,1.13443,1.1352,1.13417,1.1343
2022-01-11,1.13443,1.13482,1.13353,1.13392
2022-01-11,1.13404,1.13494,1.13392,1.13456
2022-01-11,1.13456,1.13572,1.1343,1.1352
2022-01-11,1.13559,1.13585,1.13327,1.13366
2022-01-11,1.13392,1.13417,1.13302,1.13327
2022-01-11,1.13302,1.13482,1.13302,1.13417
2022-01-11,1.13417,1.13456,1.1334,1.1334
2022-01-11,1.1334,1.13404,1.13289,1.13327
2022-01-11,1.13289,1.13353,1.13199,1.13263
2022-01-11,1.13302,1.13507,1.13289,1.13469
2022-01-11,1.13494,1.13727,1.13443,1.13662
2022-01-11,1.13649,1.13662,1.13572,1.13585
2022-01-11,1.13611,1.13714,1.13559,1.13701
2022-01-11,1.13701,1.13804,1.13662,1.13714
2022-01-11,1.13701,1.13766,1.13675,1.13688
2022-01-11,1.13701,1.13766,1.13701,1.13701
2022-01-11,1.13727,1.13804,1.13688,1.13753
2022-01-11,1.13714,1.13766,1.13688,1.13688
2022-01-12,1.1374,1.13779,1.13714,1.1374
2022-01-12,1.1374,1.13792,1.13675,1.1374
2022-01-12,1.1374,1.13792,1.13714,1.13753
2022-01-12,1.1374,1.13817,1.1374,1.13779
2022-01-12,1.13779,1.13817,1.13753,1.13766
2022-01-12,1.13766,1.1383,1.13766,1.13792
2022-01-12,1.13804,1.13817,1.13675,1.13675
2022-01-12,1.13675,1.1374,1.13598,1.13623
2022-01-12,1.13611,1.13727,1.13598,1.13714
2022-01-12,1.13688,1.13804,1.13662,1.13701
2022-01-12,1.13701,1.13753,1.13598,1.13636
2022-01-12,1.13598,1.13714,1.13598,1.13649
2022-01-12,1.13662,1.13714,1.13636,1.13701
2022-01-12,1.13649,1.14155,1.13649,1.14129
2022-01-12,1.1409,1.1422,1.13999,1.14194
2022-01-12,1.14233,1.14286,1.14155,1.14233
2022-01-12,1.14233,1.14403,1.14233,1.14351
2022-01-12,1.14338,1.14495,1.14325,1.14469
2022-01-12,1.14469,1.14508,1.14416,1.14416
2022-01-12,1.14416,1.146,1.14416,1.14534
2022-01-12,1.14521,1.14561,1.14482,1.14521
2022-01-12,1.14521,1.14561,1.1443,1.1443
2022-01-12,1.14456,1.14495,1.1443,1.14443
2022-01-12,1.14469,1.14521,1.14443,1.14495
2022-01-13,1.14469,1.14548,1.14443,1.14443
2022-01-13,1.14482,1.14508,1.14403,1.14456
2022-01-13,1.14416,1.14521,1.14416,1.14456
2022-01-13,1.14443,1.14482,1.1439,1.14456
2022-01-13,1.14456,1.14521,1.14456,1.14469
2022-01-13,1.14456,1.14534,1.14443,1.14443
2022-01-13,1.14456,1.14482,1.14416,1.14416
2022-01-13,1.14456,1.14732,1.1443,1.14679
2022-01-13,1.14705,1.14837,1.14692,1.14705
2022-01-13,1.14692,1.14784,1.14626,1.14745
2022-01-13,1.14718,1.14824,1.14626,1.14639
2022-01-13,1.14653,1.14718,1.14626,1.14666
2022-01-13,1.14626,1.14732,1.14574,1.14613
2022-01-13,1.14639,1.14745,1.14613,1.14745
2022-01-13,1.14745,1.1485,1.14732,1.14784
2022-01-13,1.14758,1.14797,1.14521,1.14626
2022-01-13,1.14626,1.14745,1.14626,1.14679
2022-01-13,1.14705,1.14705,1.14587,1.14639
2022-01-13,1.14653,1.14718,1.14613,1.14613
2022-01-13,1.14613,1.14705,1.14613,1.14653
2022-01-13,1.14653,1.14666,1.14548,1.14561
2022-01-13,1.14548,1.14613,1.14548,1.14574
2022-01-13,1.14521,1.14692,1.14521,1.14587
2022-01-13,1.14613,1.14639,1.14587,1.146
2022-01-14,1.146,1.14626,1.14548,1.146
2022-01-14,1.146,1.14745,1.146,1.14718
2022-01-14,1.14692,1.14771,1.14653,1.14745
2022-01-14,1.14745,1.14824,1.14718,1.14771
2022-01-14,1.14771,1.14824,1.14758,1.14771
2022-01-14,1.14784,1.14863,1.14784,1.14824
2022-01-14,1.14824,1.14863,1.14732,1.14732
2022-01-14,1.14758,1.14758,1.14653,1.14718
2022-01-14,1.14666,1.14811,1.14666,1.14705
2022-01-14,1.14705,1.14732,1.14613,1.14613
2022-01-14,1.14613,1.14692,1.14587,1.14613
2022-01-14,1.146,1.14666,1.14534,1.14561
2022-01-14,1.14561,1.14639,1.14456,1.14482
2022-01-14,1.14521,1.14587,1.14364,1.14416
2022-01-14,1.1439,1.14548,1.14351,1.14456
2022-01-14,1.14416,1.14443,1.14273,1.1439
2022-01-14,1.14377,1.14416,1.14129,1.14181
2022-01-14,1.14168,1.14168,1.14025,1.14051
2022-01-14,1.14051,1.14181,1.14051,1.14129
2022-01-14,1.14116,1.14247,1.14103,1.14181
2022-01-14,1.14181,1.14247,1.14168,1.14181
2022-01-14,1.14168,1.14207,1.14155,1.14181
2022-01-14,1.14155,1.14155,1.14155,1.14155
2022-01-17,1.14168,1.14168,1.14077,1.14116
2022-01-17,1.14103,1.14142,1.14051,1.1409
2022-01-17,1.14103,1.14207,1.14077,1.14194
2022-01-17,1.14194,1.1426,1.14181,1.1422
2022-01-17,1.1422,1.14286,1.14207,1.1422
2022-01-17,1.14233,1.14273,1.14207,1.1422
2022-01-17,1.14233,1.14273,1.14155,1.14155
2022-01-17,1.14181,1.14312,1.14168,1.14286
2022-01-17,1.14286,1.14377,1.1426,1.14312
2022-01-17,1.14325,1.14403,1.14207,1.14273
2022-01-17,1.1426,1.14312,1.14181,1.1422
2022-01-17,1.14247,1.14325,1.14103,1.14194
2022-01-17,1.14181,1.14233,1.14012,1.14012
2022-01-17,1.14025,1.1409,1.1396,1.1409
2022-01-17,1.14051,1.14194,1.14012,1.14155
2022-01-17,1.14129,1.14168,1.14012,1.14077
2022-01-17,1.14038,1.14142,1.14038,1.14129
2022-01-17,1.14168,1.14207,1.14129,1.14155
2022-01-17,1.14155,1.14207,1.14116,1.14116
2022-01-17,1.14116,1.14155,1.1409,1.14129
2022-01-17,1.1409,1.14181,1.1409,1.14116
2022-01-17,1.14103,1.14155,1.14077,1.14129
2022-01-17,1.14103,1.14168,1.1409,1.14103
2022-01-17,1.14129,1.14155,1.1409,1.14155
2022-01-18,1.14142,1.1422,1.14116,1.1422
2022-01-18,1.14233,1.14286,1.14194,1.14247
2022-01-18,1.14233,1.14273,1.14181,1.14207
2022-01-18,1.14207,1.14273,1.13921,1.13947
2022-01-18,1.1396,1.14077,1.1396,1.14051
2022-01-18,1.14051,1.14064,1.13973,1.14012
2022-01-18,1.13999,1.14103,1.13973,1.1409
2022-01-18,1.14038,1.14116,1.1396,1.14012
2022-01-18,1.14025,1.14116,1.13921,1.13999
2022-01-18,1.1396,1.14051,1.13895,1.13973
2022-01-18,1.13973,1.14038,1.13934,1.13947
2022-01-18,1.13934,1.13986,1.13882,1.13921
2022-01-18,1.13908,1.13947,1.13856,1.13856
2022-01-18,1.13856,1.13856,1.13675,1.13804
2022-01-18,1.13792,1.1383,1.13623,1.13688
2022-01-18,1.13636,1.13662,1.13469,1.13469
2022-01-18,1.13456,1.13482,1.13302,1.13379
2022-01-18,1.13379,1.13404,1.13263,1.13276
2022-01-18,1.13263,1.13366,1.13225,1.13314
2022-01-18,1.13302,1.13417,1.13302,1.13302
2022-01-18,1.13327,1.13366,1.13186,1.13199
2022-01-18,1.13212,1.13353,1.13212,1.13302
2022-01-18,1.13327,1.1334,1.13263,1.13314
2022-01-18,1.13314,1.13353,1.13289,1.13353
2022-01-19,1.13327,1.13353,1.13237,1.13302
2022-01-19,1.13314,1.13327,1.13225,1.13289
2022-01-19,1.1325,1.13314,1.13237,1.1325
2022-01-19,1.13263,1.13353,1.1325,1.13327
2022-01-19,1.13302,1.13366,1.13289,1.13353
2022-01-19,1.1334,1.13379,1.13314,1.1334
2022-01-19,1.13327,1.13443,1.13314,1.13379
2022-01-19,1.13353,1.13482,1.1334,1.1334
2022-01-19,1.13366,1.13443,1.1334,1.13353
2022-01-19,1.13366,1.1352,1.13366,1.13443
2022-01-19,1.13482,1.13546,1.13417,1.13507
2022-01-19,1.13507,1.13533,1.13417,1.13417
2022-01-19,1.13404,1.13507,1.13379,1.13379
2022-01-19,1.13379,1.13559,1.13379,1.13456
2022-01-19,1.13482,1.13572,1.13404,1.13494
2022-01-19,1.13456,1.13572,1.13392,1.13507
2022-01-19,1.13507,1.13585,1.13469,1.13482
2022-01-19,1.13494,1.13572,1.13443,1.13469
2022-01-19,1.13469,1.13559,1.13456,1.13546
2022-01-19,1.13507,1.13585,1.13482,1.13546
2022-01-19,1.13546,1.13623,1.13494,1.13494
2022-01-19,1.13494,1.13546,1.13456,1.13456
2022-01-19,1.13456,1.13507,1.1343,1.13456
2022-01-19,1.13469,1.13494,1.1343,1.13456
2022-01-20,1.13469,1.13585,1.13469,1.13559
2022-01-20,1.13533,1.13714,1.13533,1.13649
2022-01-20,1.13636,1.13636,1.13546,1.13585
2022-01-20,1.13611,1.13623,1.13546,1.13559
2022-01-20,1.13546,1.13598,1.1352,1.13546
2022-01-20,1.13546,1.13598,1.13494,1.13533
2022-01-20,1.13533,1.13585,1.1352,1.13533
2022-01-20,1.1352,1.13701,1.1352,1.13675
2022-01-20,1.13636,1.13766,1.13559,1.13572
2022-01-20,1.13572,1.13611,1.13469,1.1352
2022-01-20,1.13507,1.13572,1.13456,1.13494
2022-01-20,1.13469,1.13533,1.13366,1.13456
2022-01-20,1.1343,1.13469,1.13353,1.13443
2022-01-20,1.13456,1.13623,1.13404,1.13559
2022-01-20,1.13585,1.13611,1.13366,1.13469
2022-01-20,1.13482,1.13546,1.13327,1.13507
2022-01-20,1.13507,1.13559,1.13353,1.13392
2022-01-20,1.13379,1.13443,1.13302,1.13302
